1.476587034319649661e-01 2.180309269920898199e-02 3.219416398772139559e-03 -8.673320972579732224e-01
4.950294268127848341e-01 2.450541334105942881e-01 1.213090072003502051e-01 -1.906893817957025172e+00
8.747756013316436707e-01 7.652323526851387836e-01 6.694065914785707339e-01 -4.159285776453682359e+00
1.248892600902946626e+00 1.559732728590126793e+00 1.947938664122373043e+00 2.916480956613449305e+00
1.264309553617643189e+00 1.598478647368844152e+00 2.020971825122237497e+00 -1.300244552106918638e-01
2.147234422648820029e+00 4.610615665808011521e+00 9.900072667226870848e+00 -2.671148467727991971e+00
2.177206418158251111e+00 4.740227787269481574e+00 1.032045436197519983e+01 -4.217429551001165677e+00
2.494422801400727252e+00 6.222145112147852153e+00 1.552066064136568713e+01 3.152329574793752975e+00
2.597680901190045688e+00 6.747946064407527977e+00 1.752901061377196967e+01 -3.134341760437324265e+00
2.628724434909628371e+00 6.910192154690944832e+00 1.816499096695690341e+01 2.464787819366931920e+00
2.743060575140122026e+00 7.524381318888057280e+00 2.063983374816266192e+01 -2.476487113095712900e+00
2.802002985114517841e+00 7.851220728590669218e+00 2.199914391830403559e+01 -4.664815865453472377e+00
3.027320749350909779e+00 9.164670919450554010e+00 2.774439843542554129e+01 4.126350222979498383e+00
3.054919521468013599e+00 9.332533282646357620e+00 2.851013810990631825e+01 2.090847599361955744e-01
3.258052956742471196e+00 1.061490906893835806e+01 3.458393587760708954e+01 1.655263182766830710e-01
3.390496359525892345e+00 1.149546556395832830e+01 3.897533414565597099e+01 3.457260341002942994e+00
3.443414146289565991e+00 1.185710098286710057e+01 4.082890925838849228e+01 -3.115210706195216339e+00
3.449518472644708567e+00 1.189917769311708362e+01 4.104643326168922357e+01 1.605804534868911837e+00
3.508598384303008189e+00 1.231026262233367952e+01 4.319176754706565902e+01 -2.368139240953931690e+00
3.729571161671191959e+00 1.390970104996940471e+01 5.187721990343339229e+01 3.148632295945530402e+00
3.829566606836875664e+00 1.466558039620010057e+01 5.616281695516942563e+01 5.895014242580582930e+00
3.838839973577032438e+00 1.473669234273291195e+01 5.657180364358966784e+01 -2.997566897932589569e+00
4.030795654235214798e+00 1.624731360620149445e+01 6.548960107687365451e+01 3.366412757732923922e-01
4.072070037686117416e+00 1.658175439182101840e+01 6.752206523120455017e+01 2.929478600641429509e+00
4.257516998706735833e+00 1.812645099427681217e+01 7.717367323435813375e+01 6.118108212954964209e+00
4.360597787568236683e+00 1.901481306494499890e+01 8.291595178202277339e+01 4.636184268648516849e+00
4.422375635310455522e+00 1.955740625978755531e+01 8.649019693315267432e+01 4.721335588833158070e+00
4.834067814597064583e+00 2.336821163612324170e+01 1.129635197548759606e+02 1.320151538227452725e+01
5.122031787967639360e+00 2.623520963695097308e+01 1.343775777244578364e+02 3.964639385823888418e+00
5.155536706904301880e+00 2.657955873623765441e+01 1.370318907179921268e+02 8.622307329590999103e+00
5.161145921924196855e+00 2.663742722739476676e+01 1.374796489052210688e+02 1.361218574517568847e+01
5.168252879551660683e+00 2.671083782699403386e+01 1.380483645145993421e+02 8.070122924743335702e+00
5.254739241997638644e+00 2.761228450138991874e+01 1.450953549306568107e+02 2.022753810983604694e+01
5.271077088765110830e+00 2.778425367570447690e+01 1.464529429784436729e+02 1.170230347726731246e+01
5.572812288948103543e+00 3.105623680785100049e+01 1.730705781312744875e+02 2.234380140147779059e+01
5.841392172806239458e+00 3.412186251652200042e+01 1.993191806255822200e+02 1.645714164216648356e+01
5.962214641949412197e+00 3.554800343667595541e+01 2.119448265822174164e+02 1.895267466302203374e+01
6.005061967803150935e+00 3.606076923715585281e+01 2.165471538757704479e+02 1.267153164322725623e+01
6.092470154530943205e+00 3.711819258385029485e+01 2.261414805072397201e+02 2.402200258462645976e+01
6.188835366011488759e+00 3.830168318759455559e+01 2.370428114891528537e+02 2.838278968071160691e+01
6.373772300194048057e+00 4.062497333472092720e+01 2.589343297369660490e+02 2.180664017280338740e+01
6.803880368434256809e+00 4.629278806796507695e+01 3.149705919357152197e+02 3.460437245664286365e+01
6.968627832477519490e+00 4.856177386758032810e+01 3.384089289680997581e+02 3.606514354966419944e+01
7.098734687516692787e+00 5.039203416375271871e+01 3.577196808927576512e+02 4.406270546088595097e+01
7.173418918289375057e+00 5.145793897727190824e+01 3.691293529557425472e+02 4.534307005172421157e+01
7.346856085210756504e+00 5.397629433679832545e+01 3.965560665054336482e+02 3.168557347983420769e+01
7.659400233913252976e+00 5.866641194327039699e+01 4.493495293611364900e+02 5.852877307330830092e+01
8.416864164886089128e+00 7.084360237014359996e+01 5.962809781007008496e+02 8.210409327200876817e+01
8.879564002309678017e+00 7.884665687111386490e+01 7.001239360552057178e+02 7.095864166074652246e+01
8.927339258655827336e+00 7.969738623913757181e+01 7.114856049849096280e+02 7.924746216287815059e+01
8.957179806610998440e+00 8.023107008795984996e+01 7.186441208546656298e+02 6.348060730554036013e+01
9.455621976123623540e+00 8.940878695535201359e+01 8.454156907935816889e+02 9.134391204389929442e+01
9.683991480162866594e+00 9.377969098786698510e+01 9.081617285388102800e+02 1.039896920321157552e+02
9.783088378819520869e+00 9.570881822779355730e+01 9.363278273548771722e+02 1.106880605682505063e+02
